hash,msg,insertions
35593638f5d45f7ba5a76d4431afe725563f633e,"resolve ConnectorXBeanConfigTest, broker service needs to null more impls at shutdown to allow restart to find new impls of scheudaler etc. consequence of fixes for https://issues.apache.org/activemq/browse/AMQ-2620  and
https://issues.apache.org/activemq/browse/AMQ-2568

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@947671 13f79535-47bb-0310-9956-ffa450edef68",12
87b1ab15fe7e9cbd3d2011084791856df69e9cce,"add in apache.snapshots repo for protobuf 1.1

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@947960 13f79535-47bb-0310-9956-ffa450edef68",7
a4983690cb02fb2abcbe8ef28606528944524ca8,"add in apache.snapshots plugin repo for protobuf 1.1

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@947981 13f79535-47bb-0310-9956-ffa450edef68",8
18adfefabef7fb6dc7dafcdf86cb59b54b7750a1,"resolve https://issues.apache.org/activemq/browse/AMQ-2751 - duplicate suppression over eager with listener, session.recover from a message listener when default delayed redelivery is in place

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@948463 13f79535-47bb-0310-9956-ffa450edef68",94
3c8df79ecaa8b1c22925be2dfe960da27b4b9c79,"add test to veriry loadbalance across network, effect of prefetch on vm client vs nework consumer, allowed prefetch to be configured via xml property (ie string in schema) for xml config

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@950515 13f79535-47bb-0310-9956-ffa450edef68",375
651a5fecd1ec441af1b93186faa4e6730dd044c7,"include license text in new files, http://svn.apache.org/viewvc?rev=950515&view=rev

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@950519 13f79535-47bb-0310-9956-ffa450edef68",32
99ef19a43d47c698ffd2ef2e8c6bff0334c53310,"https://issues.apache.org/activemq/browse/AMQ-2753 - additional test

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@951067 13f79535-47bb-0310-9956-ffa450edef68",269
9c47f6b38548d089fe05a63ed37d9ca81fc91376,"https://issues.apache.org/activemq/browse/AMQ-2665 - durable activation and predefined topics

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@952976 13f79535-47bb-0310-9956-ffa450edef68",117
6b18edc77133cafbf9297ec5e2991f09ccf1243b,"add test for https://issues.apache.org/activemq/browse/AMQ-2084 that works just fine

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@953739 13f79535-47bb-0310-9956-ffa450edef68",180
370d56e300baf17606af93a27f4a2fbb4c6c3335,"https://issues.apache.org/activemq/browse/AMQ-2770 - durable subscription mbean

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@954893 13f79535-47bb-0310-9956-ffa450edef68",126
e70308804fc21a0b2bafb5667ee23c860e0e93b8,"clear down async tasks on stop

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@955168 13f79535-47bb-0310-9956-ffa450edef68",9
97032199728567b0ea70f33c0bfedd96e420b0ac,"https://issues.apache.org/activemq/browse/AMQ-2782 - test case

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@955505 13f79535-47bb-0310-9956-ffa450edef68",180
a8b0d399154bb3fe61de206ab77d6f9451c8c18a,"intermittent failures on slow machines

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@956570 13f79535-47bb-0310-9956-ffa450edef68",3
39c536395a4f024f206610a38ab73de053c18688,"work around: javax.net.ssl.SSLHandshakeException: renegotiation is not allowed - http://java.sun.com/javase/javaseforbusiness/docs/TLSReadme.html for SslBrokerServiceTest with latest jdk security fixes

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@957916 13f79535-47bb-0310-9956-ffa450edef68",5
d1e35e6c3acc4245def6987fe32955e904b1c27a,"add trivial boolean selector test

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@959298 13f79535-47bb-0310-9956-ffa450edef68",1
0785e76eef0157d778078208c2feb2671e2f57f3,"improving features

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@959349 13f79535-47bb-0310-9956-ffa450edef68",1
95ba6efcebbece7104ea53dc5c99e1eb7b23029d,"updated doc

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@960632 13f79535-47bb-0310-9956-ffa450edef68",2
ebef6140470d680bd9644b29ab3fd6c52c954a0c,"start to nail down a config for specjms suite

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@962493 13f79535-47bb-0310-9956-ffa450edef68",118
1b0f4ae79998352d5ef6b17e9d0e66c98d7cf7df,"ref the memory opts

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@962517 13f79535-47bb-0310-9956-ffa450edef68",1
70314ea8a68cc6600730a659e58a4b01cfbdef75,"Fix for https://issues.apache.org/activemq/browse/AMQ-2821

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@963096 13f79535-47bb-0310-9956-ffa450edef68",20
03349fecda8efde730b100ed338c0cfe2171d462,"https://issues.apache.org/activemq/browse/AMQ-2817 - prevent test from failing

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@963678 13f79535-47bb-0310-9956-ffa450edef68",3
54a152039391c15f13507f23630169b2784b8fa3,"add test that validates https://issues.apache.org/activemq/browse/AMQ-1893 is resolved on trunk

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@964051 13f79535-47bb-0310-9956-ffa450edef68",196
03f38ae402511f664c36b5415703f887739e921a,"https://issues.apache.org/activemq/browse/AMQ-2843 - add mechanism for stores to know whether to use prioritized recovery or not

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@966145 13f79535-47bb-0310-9956-ffa450edef68",164
21e641d496ed5196de1c23883c1525c3afd5389d,"fix issue with size of SimplePriorityMessageDispatchChannel, cause intermittent failure of FailoverConsumerUnconsumedTest

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@967052 13f79535-47bb-0310-9956-ffa450edef68",15
0004917cd8b39bced226032b7ba0d6bca30e64f6,"updated copy() method to copy directories

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@979216 13f79535-47bb-0310-9956-ffa450edef68",68
91ae1712f4c66c5f4f6cad4d6ceebc8680a13ceb,"added version 1 database for KahaDB

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@980002 13f79535-47bb-0310-9956-ffa450edef68",119
7ad733aa1680f952ff74985be831d5694647abaf,"Adding new key as old one expired

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@981832 13f79535-47bb-0310-9956-ffa450edef68",36
6dffe4debefd29dfbe58c8d3bd64782bcaf25b1e,"https://issues.apache.org/activemq/browse/AMQ-2861 - composite destinations and cursor memory usage

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@982317 13f79535-47bb-0310-9956-ffa450edef68",91
01495a00e98315d8cbe7f2b4d952c4d15afdfab0,"fix failure of org.apache.activemq.store.kahadb.KahaDBMessagePriorityTest - getMessageCount left cursor at end of data, reset needed at the end

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@982955 13f79535-47bb-0310-9956-ffa450edef68",1
144a362aeebdd11a8144c704d3ee0414cbb70a84,"test case for https://issues.apache.org/activemq/browse/AMQ-2203 - start=false

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@983027 13f79535-47bb-0310-9956-ffa450edef68",63
34dcc17aa3ea1643e99d37098a08c30e1eaf94ec,"test case for https://issues.apache.org/activemq/browse/AMQ-2203 - start=false

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@983035 13f79535-47bb-0310-9956-ffa450edef68",17
530ab0420b51b22f9a6c70b78ecb3068a76ffe00,"test showing npe remove issue in kahadb index

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@983644 13f79535-47bb-0310-9956-ffa450edef68",39
948e386fbdd598a88ff1845eb97b2b69792fceeb,"adding license header

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@983886 13f79535-47bb-0310-9956-ffa450edef68",16
9e32de2812abb58772b752140d07d0a1513f0a48,"adding license headers

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@984057 13f79535-47bb-0310-9956-ffa450edef68",112
a72e6a88623a10daa508ae603a47bc5d74ec7a50,"adding license headers

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@984094 13f79535-47bb-0310-9956-ffa450edef68",19
f30cd72f61a06749e24c465ca193aadc70a7b72c,"add purge task to activemq-admin help

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@984409 13f79535-47bb-0310-9956-ffa450edef68",1
61e47a23451dc974f46abbfe7816dd15c772e9fc,"upgrade release plugin to 2.0

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@985217 13f79535-47bb-0310-9956-ffa450edef68",1
815c2f32bce321aeaa94f0d2a5a1fa0137814562,"resolve https://issues.apache.org/activemq/browse/AMQ-2584 for kahaDB, AMQ store still needs work, seems to be a different issue

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@986651 13f79535-47bb-0310-9956-ffa450edef68",211
550637b84c5b522d71a066a305019fa8e4f4f7b2,"add simple vm properties test

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@990066 13f79535-47bb-0310-9956-ffa450edef68",19
4afb2028a2bc6c1c06532e8e7d03df6254356e60,"https://issues.apache.org/activemq/browse/AMQ-2882 - copy jetty-realm.properties with create command

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@990793 13f79535-47bb-0310-9956-ffa450edef68",1
bea9f68d9a11483b6a280cbcf6026c1f7c050180,"AMQ-2896 - configure maven-eclipse-plugin so it doesn't try and get a 2.8-SNAPSHOT version that doesn't exist

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@991936 13f79535-47bb-0310-9956-ffa450edef68",9
db5ba04cd2c9c60a794ef356db3ff913ca98cb06,"https://issues.apache.org/activemq/browse/AMQ-2891 - add some progress info messages for cursor recovery, kicks in a 50000 messages

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@992241 13f79535-47bb-0310-9956-ffa450edef68",7
f772e5f8c7edb9b3d3fd895304bdf35ca251d103,"https://issues.apache.org/activemq/browse/AMQ-2827 - test case

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@994978 13f79535-47bb-0310-9956-ffa450edef68",27
9f0c86cc6d347ada5c6678f4d877cb04a3af2300,"commit test case with policy maxPageSize workaround in place that demonstrates it works as expected - https://issues.apache.org/activemq/browse/AMQ-2217

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@995381 13f79535-47bb-0310-9956-ffa450edef68",336
eedda6f2d1a3fa3e06793ca9e0d3a0891415f75a,"follow up on comment to https://issues.apache.org/activemq/browse/AMQ-2556 - ensure ended tx are removed in the event that prepare results in an exception

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@995397 13f79535-47bb-0310-9956-ffa450edef68",13
c2b1d72be92bda4814bb3513f68a255360f61eb6,"https://issues.apache.org/activemq/browse/AMQ-2907 - solaris 10 smf

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@995699 13f79535-47bb-0310-9956-ffa450edef68",74
0cc5fd3652a9b59f5fafc46b25ebaddf86441435,"add missing class for:  https://issues.apache.org/activemq/browse/AMQ-2880 

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@995786 13f79535-47bb-0310-9956-ffa450edef68",47
6672740da0a4c9c5d6b084614f390e5d0539ada4,"fix for: https://issues.apache.org/activemq/browse/AMQ-2915

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@996646 13f79535-47bb-0310-9956-ffa450edef68",146
2381f4593f1a02bb4338ca2fa32953ae3a0df32e,"allow the resolution of org.apache.aries.blueprint:org.apache.aries.blueprint:pom:0.1-r964701, may be a better repo to pull from - https://issues.apache.org/activemq/browse/AMQ-2885

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@996676 13f79535-47bb-0310-9956-ffa450edef68",14
ff3edb4a81f34a49924d8f85af0811eae93d07e2,"https://issues.apache.org/activemq/browse/AMQ-1933 - unsubscribing REST consumers

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@996910 13f79535-47bb-0310-9956-ffa450edef68",22
f2816deb1c90ac45df4fa66ae4c7d6ef44ed4d6a,"fix hanging test that did not stop broker in shutdown, schedualler on startup shows it up: https://issues.apache.org/activemq/browse/AMQ-2897

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@996962 13f79535-47bb-0310-9956-ffa450edef68",1
487834164ce0452c8624b86571950f33531114d8,"resolve another hanging test, broker names need to be added to differenciat sehadualler stores: https://issues.apache.org/activemq/browse/AMQ-2897

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@997225 13f79535-47bb-0310-9956-ffa450edef68",2
5bf3696c81dd8f2f542cf3dd9ed588c24f095df4,"resolve another hanging test, broker not stopped on teardown: https://issues.apache.org/activemq/browse/AMQ-2897

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@997250 13f79535-47bb-0310-9956-ffa450edef68",1
dc5ebcd51cb2debb16578180028f587aee1236e7,"speed up test, redelivery delay of 1sec for 200 messages * 6 * 3, should be 0

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@997645 13f79535-47bb-0310-9956-ffa450edef68",1
f0de24c8e3977e1894c82e8ddf5131ba82bdf3ff,"explicitly set redelivery policy to ensure no default 1 sec delay, speed up test

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@997647 13f79535-47bb-0310-9956-ffa450edef68",14
f9379664f702ea373d759647ee9cfb03843f7a36,"propagate the closeTimeout attribute to a new connection

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@997719 13f79535-47bb-0310-9956-ffa450edef68",1
19e8203299fcc2e8cf33346e5446a39778410e86,"refined rat exclusions

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@998389 13f79535-47bb-0310-9956-ffa450edef68",1
acb8164bc619ebcc2007b7094d5d926b1dafc197,"https://issues.apache.org/activemq/browse/AMQ-2927 - test case in the making

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@999814 13f79535-47bb-0310-9956-ffa450edef68",86
72b857230358580616a7dc118bf5b4639e387dcc,"spring message listener container tests

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1004616 13f79535-47bb-0310-9956-ffa450edef68",193
06d6e08f48d735f2772ef8703f39da1852a336ab,"https://issues.apache.org/activemq/browse/AMQ-2954 - test scheduling after restart

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1004640 13f79535-47bb-0310-9956-ffa450edef68",6
7e8d90eb5d0375489d5b4a579de1bb29017b7f29,"allow ref to default xml config from wiki snippet, got lost in the tidying up of the config

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1021484 13f79535-47bb-0310-9956-ffa450edef68",2
1e900b300a62d2cfbdebfce4ef8235fb31576622,"a little more debug info on file gc, https://issues.apache.org/activemq/browse/AMQ-2955

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1021747 13f79535-47bb-0310-9956-ffa450edef68",1
80528f64a872e36642cce48cb5a3b46b2923c07c,"resolve failovertransactiontest hang in hudson

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1022058 13f79535-47bb-0310-9956-ffa450edef68",7
51ef021073752f2cf8907fa0efdf8c93015dd77b,"https://issues.apache.org/activemq/browse/AMQ-2986 - JMX and store percent usage

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1023795 13f79535-47bb-0310-9956-ffa450edef68",8
9e885efca2b4767528ce88e95bc2cc7b1dcd7ddf,"seems to be regression from: https://issues.apache.org/activemq/browse/AMQ-2970 - but there is some mix up with the creation of an admin connection context. having the BrokerView do the right thing works for the moment... but this needs some more eyes, test shows the issue when context is missing

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1026092 13f79535-47bb-0310-9956-ffa450edef68",57
107509fac396c2668e2c1a31849d5f74064706f2,"ensure datasource is not shutdown for setup

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1027447 13f79535-47bb-0310-9956-ffa450edef68",1
6ebc82c5c47e46479289b756514e0af44ff385b7,"https://issues.apache.org/activemq/browse/AMQ-2982 - sticky kahadb log files on rollback

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1027451 13f79535-47bb-0310-9956-ffa450edef68",166
c290a17460fb61ba97a71e149cb9da2ad80cc0f9,"add test variant that demonstrates the need to disable the audit on the dlq when there is a concurrent consumer with multiple durable subs, some duplicate sends will not be caught (if they are acked in the mean time) so that audit stop needs to be disabled such that they can be consumed. This points to the need for a dlq per durable sub. work around for: https://issues.apache.org/activemq/browse/AMQ-2584

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1027886 13f79535-47bb-0310-9956-ffa450edef68",223
5edede1d0bae76510e42a16f8381570ad26fbfda,"partial fix for https://issues.apache.org/activemq/browse/AMQ-2939 - allow the management context port values to be properties by ensuring that their schema is of type string rather than integer

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1028278 13f79535-47bb-0310-9956-ffa450edef68",6
d650d0c7e1e700316a34baee889fbd948c30da72,"apply fix from https://issues.apache.org/activemq/browse/AMQ-3007 - with thanks

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1028637 13f79535-47bb-0310-9956-ffa450edef68",2
ca668019a07ce817de0e6a9a882af9f1d06b3da3,"starter test case for https://issues.apache.org/activemq/browse/AMQ-2908 - it works though

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1031136 13f79535-47bb-0310-9956-ffa450edef68",127
4f327e091beb0b1aa01060b72bc8f810ae44ab0f,"https://issues.apache.org/activemq/browse/AMQ-3020 - missing properties file

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1032904 13f79535-47bb-0310-9956-ffa450edef68",61
3e8abcc43f2e2786220a1b1297d05237506af54f,"https://issues.apache.org/activemq/browse/AMQ-3020 - imrpove test timings

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1032969 13f79535-47bb-0310-9956-ffa450edef68",4
eb034b4bc9361280993277843bac79acd6c08dec,"applied patch and test from https://issues.apache.org/activemq/browse/AMQ-3029 with thanks

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@1035264 13f79535-47bb-0310-9956-ffa450edef68",85
